Inspection ID,DBA Name,Facility Type,Risk,Address,Zip,Violations
2578816,ZAVALA'S GROCERY STORE INC,Grocery Store,Risk 1 (High),2657 S KOLIN AVE ,60623,"49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED RUST ON SHELVES INSIDE TWO DOOR REACH IN COOLER ACROSS FROM BUTCHER AREA. INSTRUCTED PERSON IN CHARGE TO REPAIR AND MAINTAIN SMOOTH AND EASILY CLEANABLE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED BUILD UP OF DEBRIS IN CORNERS OF FACILITY IN FRONT BUTCHER AREA (CORNER NEAR SHELVING) AND REAR PREP AREA NEAR WINDOWS. INSTRUCTED PERSON IN CHARGE TO CLEAN AND MAINTAIN."
2578533,ZAVALA'S GROCERY STORE INC,Grocery Store,Risk 1 (High),2657 S KOLIN AVE ,60623,"49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED RUST ON SHELVES INSIDE TWO DOOR REACH IN COOLER ACROSS FROM BUTCHER AREA. INSTRUCTED PERSON IN CHARGE TO REPAIR AND MAINTAIN SMOOTH AND EASILY CLEANABLE.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED BUILD UP OF DEBRIS IN CORNERS OF FACILITY IN FRONT BUTCHER AREA (CORNER NEAR SHELVING) AND REAR PREP AREA NEAR WINDOWS. INSTRUCTED PERSON IN CHARGE TO CLEAN AND MAINTAIN.  | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: OBSERVED PREVIOUS CORE VIOLATIONS FROM REPORT #2566976 DATED; 11/14/2022 NOT CORRECTED: #53 OBSERVED NO COVERED RECEPTACLE IN UNISEX WASHROOM. INSTRUCTED PERSON IN CHARGE TO OBTAIN COVERED RECEPTACLE FOR SANITARY PRODUCTS AND MAINTAIN ON SITE IN WASHROOM AT ALL TIMES. #55 OBSERVED CEILING TILES IN REAR UNISEX WASHROOM WITH WATER DAMAGE STAINING. INSTRUCTED PERSON IN CHARGE TO REPLACE AND MAINTAIN.PRIORITY FOUNDATION #7-42-090. CITATION ISSUED."
2566976,ZAVALA'S GROCERY STORE INC,Grocery Store,Risk 1 (High),2657 S KOLIN AVE ,60623,"1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: PERSON IN CHARGE WITH NO FOODSERVICE SANITATION TRAINING. INSTRUCTED TO OBTAIN.  | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO FOODSERVICE SANITATION TRAINING ON SITE FOR PERSON IN CHARGE AT TIME OF INSPECTION. INSTRUCTED PIC IN CHARGE TO OBTAIN SANITATION TRAINING AND RETAIN CERTIFICATION ON SITE FOR REVIEW AT ALL TIMES. PRIORITY FOUNDATION 7-38-012. CITATION ISSUED.  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED BUILD UP OF RUST ON SHELVING ON SALESFLOOR HOLDING WASHING POWDER AND SOAP. INSTRUCTED PERSON IN CHARGE TO REPAIR/REPLACE AND MAINTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED SMALL LEAK AT BOTTOM PIPE OF HANDWASHING SINK IN REAR HOT PREP AREA. INSTRUCTED PERSON IN CHARGE TO REPAIR AND MAINTAIN. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO COVERED RECEPTACLE IN UNISEX WASHROOM. INSTRUCTED PERSON IN CHARGE TO OBTAIN COVERED RECEPTACLE FOR SANITARY PRODUCTS AND MAINTAIN ON SITE IN WASHROOM AT ALL TIMES.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED CEILING TILES IN REAR UNISEX WASHROOM WITH WATER DAMAGE STAINING. INSTRUCTED PERSON INCHARGE TO REPLACE AND MAINTAIN.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED LIGHTS IN VENTILATION SYSTEM IN REAR PREP AREA TO BE BLOWN OUT. INSTRUCTED PERSON IN CHARGE TO REPLACE AND MAINTAIN. "
2544875,ZAVALA'S GROCERY STORE INC,Grocery Store,Risk 1 (High),2657 S KOLIN AVE ,60623,43. IN-USE UTENSILS: PROPERLY STORED - Comments: KNIVES IMPROPERLY STORED INBETWEEN PREP TABLES AND WALL. INSTD TO STORE PROPERLY | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: LEAK AT PIPE UNDERNEATH 3-COMPARTMENT SINK IN REAR PREP AREA. HANDWASH SINK IN REAR PREP AREA SLOW DRAINING. INSTD TO REPAIR AND MAINTAIN SAME.
2401837,ZAVALA'S GROCERY STORE INC,Grocery Store,Risk 1 (High),2657 S KOLIN AVE ,60623,"2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO CITY OF CHICAGO CERTIFIED FOOD MANAGER ON SITE DURING TIME OF INSPECTION WHILE PREPARING AND SERVING TIME/TEMPERATURE CONTROL FOR SAFETY FOODS SUCH AS CHEESE, DELI MEAT,CHICKEN, TAMALES, BEEF, ETC. INSTRUCTED TO PROVIDE AND MAINTAIN AT LEAST ONE CERTIFIED FOOD MANAGER ON SITE AT ALL TIMES WITH VALID ORIGINAL CERTIFICATE POSTED FOR PUBLIC VIEW. PRIORITY FOUNDATION VIOLATION. 7-38-012. CITATION ISSUED.  | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: OBSERVED PREPARED GELATIN  FOR SALE INSIDE UPRIGHT REFRIGERATION UNIT IN FRONT OF PREMISE ON SALES FLOOR. INSTRUCTED TO PROVIDE LABELS WITH COMMON NAMES AND LIST OF  INGREDIENTS. MUTS MAINTAIN. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER | 40. PERSONAL CLEANLINESS - Comments: OBSERVED FOOD HANDLERS HANDLING BEEF WITHOUT EFFECTIVE HAIR RESTRAINTS. INSTRUCTED TO PROVIDE. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED CUTTING BOARDS WITH DEEP CUTS AND DARK STAINS IN THE PREP AREAS. INSRUCTED TO REPLACE AND MAINTAIN CUTTING SURFACES THAT ARE SMOOTH AND ABLE TO BE PROPERLY CLEANED AND SANITIZED.  | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED LARGE POTS (NOT IN USE) TOO LARGE TO BE SUBMERGED IN 3 COMPARTMENT SINK FOR PROPER CLEANING AND SANITZING. INSTRUCTED TO REMOVE ALL LARGE POTS FROM PREMISE AND OR PROVIDE A 3 COMPARTMENT SINK WITH LARGER COMPARTMENTS. MUST MAINTAIN. PRIORITY FOUNDATION VIOLATION. 7-38-005. NO CITATION ISSUED.  | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED FAUCET NECK WOBBLY WITH SLIGHT LEAK LON EXPOSED SINK IN REAR PREP AREA. INSTRUCTED TO REAPIR AND MAINTAIN SLOW DRAIN ON SAID SINK. MUTS MAINTAIN.  | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED GARBAGE RECEPTACLE IN TOILET ROOM WITHOUT COVERING. INTRUCTED TO PROVIDE AND MAINTAIN. "
2291123,ZAVALA'S GROCERY STORE INC,Grocery Store,Risk 1 (High),2657 S KOLIN AVE ,60623,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND WASHING SIGNAGE AT THE REAR HAND SINK LOCATED ON THE OPPOSITE WALL FROM THE KITCHEN. INSTRUCTED TO PROVIDE. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED 1/4 IN GAP IN THE MIDDLE OF THE FRONT ENTRANCE OF THE ESTABLISHMENT. INSTRUCTED THAT DOORS MUST BE TIGHT FITTING TO PREVENT PEST HARBORAGE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED WATER STAINED CEILING TILES IN THE FRONT GROCERY AREA IN THE FIRST ISLE AND IN THE REAR KITCHEN AREAS. INSTRUCTED TO REPLACE AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED UNUSED FOOD EQUIPMENT, EXCESS STORAGE, AND GARDEN EQUIPMENT STORED IN THE BASEMENT AND IN THE REAR KITCHEN AREA CORNER/ WEST WALL. INSTRUCTED TO REMOVE AND MAINTAIN."
2229473,ZAVALA'S GROCERY STORE INC,Grocery Store,Risk 1 (High),2657 S KOLIN AVE ,60623,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: Inspector Comments: 2-501.11 OBSERVED NO CLEAN -UP POLICY PROCEDURE FOR VOMITING AND DIARRHEA.MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION-NO CITATION ISSUED) | 23. PROPER DATE MARKING AND DISPOSITION - Comments: Inspector Comments: 3-501.17 MUST PROVIDE PROPER DATE MARKING FOR FOODS HELD FOR MORE THAN 24 HOURS IN WALK IN COOLER.(PRIORITY FOUNDATION-NO CITATION ISSUED | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: Inspector Comments: 3-305.13 MUST LABEL FOOD STORAGE CONTAINERS WHEN FOOD IS NOT IN ORIGINAL PACKAGE | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: Inspector Comments: 5-204.12 MUST REPAIR OR REPLACE MISSING LID ON TOP OF BACK FLOW DEVICE ON MOPSINK | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: Inspector Comments: 6-201.11 MUST REMOVE CARDBOARD FROM FLOOR IN REAR PREP AREA UNDER COOKING EQUIPMENT AT HOOD.MUST REMOVE WATER FROM FLOOR IN BASEMENT AND KEEP DRY. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: Inspector Comments: 6-201.13 MUST REPAIR LEAKY WALLS IN BASEMENT | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments:    Inspector Comments: PA 100-0367 IDPH FOOD HANDLERS REQUIREMENTS NOT MET FOR EMPLOYEES.MUST ENROLL AND MAINTAIN"
2229256,ZAVALA'S GROCERY STORE INC,Grocery Store,Risk 1 (High),2657 S KOLIN AVE ,60623,"1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: 2-102.11 PIC DOESN'T DEMONSTRATE KNOWLEDGE OF FOOD OPERATION.MUST PROVIDE .(PRIORITY FOUNDATION- NO CITATION ISSUED) | 3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: 2-102.14(N) OBSERVED NO EMPLOYEE HEALTH POLICY PROCEDURE.MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION-NO CITATION ISSUED) | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: 2-501.11 OBSERVED NO CLEAN -UP POLICY PROCEDURE FOR VOMITING AND DIARRHEA.MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION-NO CITATION ISSUED) | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: 6-301.12 OBSERVED NO HAND DRYING DEVICE AT HAND SINK IN DELI/MEAT DEPT.PAPER TOWELS PROVIDED AT THIS TIME.MUST PROVIDE AND MAINTAIN AT ALL TIMES.COS.(SEE VIOLATION #10) | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: 6-301.11 OBSERVED NO SOAP AT HAND SINK IN DELI/MEAT DEPT SOAP WAS PROVIDED AT THIS TIME.MUST PROVIDE SOAP AND MAINTAIN AT ALL TIMES.COS.(PRIORITY FOUNDATION 7-38-030(C) | 23. PROPER DATE MARKING AND DISPOSITION - Comments: 3-501.17 MUST PROVIDE PROPER DATE MARKING FOR FOODS HELD FOR MORE THAN 24 HOURS IN WALK IN COOLER.(PRIORITY FOUNDATION-NO CITATION ISSUED) | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: 3-305.13 MUST LABEL FOOD STORAGE CONTAINERS WHEN FOOD IS NOT IN ORIGINAL PACKAGE. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: 6-501.111 OBSERVED EVIDENCE OF APPX. 30 OR MORE LIVE SMALL FLIES FLYING AROUND AND ON WALLS IN PREP AREAS/DISH WASHING AREAS GARBAGE CANS AND FRUIT ON DISPLAY FOR SALE,PLANT SETTING IN WATER AT SERVICE COUNTER.ALSO. 4- RODENT DROPPINGS ON SHELVING UNIT BEHIND GELATINA.MUST REMOVE DROPPINGS,CLEAN AND SANITIZE AREAS.RECOMMENDED TO HAVE A PEST CONTROL OPERATOR TO SERVICE PREMISES ON OR AFTER 10/2/18.(PRIORITY FOUNDATION 7-38-020 (A) | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: 6-202.15 OBSERVED AN APPX.'1/2-3/4' GAP ALONG BOTTOM OF CENTER DOUBLE FRONT DOORS.MUST MAKE DOORS TIGHT FITTING. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: 4-302.14 OBSERVED MULTIUSE UTENSILS (BLENDERS,SPOONS,LIDS )NOT BEING SANITIZED AT REAR 3- COMPARTMENT SINK,SOAP BEING SQUEEZED ON UTENSILS AND WIPED WITH CLOTH AND RINSED UNDER RUNNING WATER AND PLACED TO DRY ON HOOKS,OVERHEAD DISH STORAGE SHELVES.INSTRUCTED MANAGER ON SETTING TO SINK TO PROPERLY WASH,RINSE AND SANITIZE DISHES PROPERLY.(PRIORITY FOUNDATION 7-38-005)  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: 4-601.11(B) MUST CLEAN DEBRIS FROM REAR PREP AREA SHELVING UNIT AND WALK IN COOLER.,MICROWAVE.MUST DEFROST FREEZER IN BASEMENT. | 50. HOT & COLD WATER AVAILABLE; ADEQUATE PRESSURE - Comments: 5-103.12 OBSERVED NO HOT RUNNING WATER AT HAND SINK UNDER PRESSURE IN DELI/MEAT DEPT.TURNED ON FAUCET HANDLE AND NO RUNNING WATER.EMPLOYEE TURNED WATER ON FROM UNDERNEATH FROM WATER SHUT OFF.MUST PROVIDE AND MAINTAIN HAND SINK AT ALL TIMES.COS.(PRIORITY 7-38-030(C) | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: 5-204.12 MUST REPAIR OR REPLACE MISSING LID ON TOP OF BACK FLOW DEVICE ON MOPSINK. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-201.11 MUST REMOVE CARDBOARD FROM FLOOR IN REAR PREP AREA UNDER COOKING EQUIPMENT AT HOOD.MUST REMOVE WATER FROM FLOOR IN BASEMENT AND KEEP DRY. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-201.13 MUST REPAIR LEAKY WALLS IN BASEMENT. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: PA 100-0367 IDPH FOOD HANDLERS REQUIREMENTS NOT MET FOR EMPLOYEES.MUST ENROLL AND MAINTAIN."
2102652,ZAVALA'S GROCERY STORE INC,Grocery Store,Risk 1 (High),2657 S KOLIN AVE ,60623,"30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: MAY NOT STORE OPEN FOODS IN GROCERY BAGS. CORRECT AND MAINTAIN.  | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: SIDES OF EQUIPMENT IN FRESH MEAT SECTION IN NEED OF CLEANING TO REMOVE ALL SPLATTER AND BUILD UP. MUST CLEAN AND MAINTAIN.  | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST CEILING AIR VENT IN REAR PREP AREA TO REMOVE ALL DUST BUILD UP. MUST CLEAN AND MAINTAIN.  | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: HAND SINK IN REAR PREP AREA SLOW DRAINING, MUST CORRECT AND MAINTAIN. OPEN DRAIN UNDER REAR 3 COMPARTMENT SINK IN NEED OF CLEANING TO REMOVE ALL BUILD UP. MUST CLEAN AND MAINTAIN AT ALL TIMES.  | 45. FOOD HANDLER REQUIREMENTS MET - Comments: MUST PROVIDE FOOD HANDLER CERTIFICATES FOR ALL EMPLOYEES. CORRECT AND MAINTAIN. "
1933056,ZAVALA'S GROCERY STORE INC,Grocery Store,Risk 1 (High),2657 S KOLIN AVE ,60623,
1932691,ZAVALA'S GROCERY STORE INC,Grocery Store,Risk 1 (High),2657 S KOLIN AVE ,60623,"19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: OBSERVED THE OUTSIDE GREASE CONTAINER ENCRUSTED WITH GREASE ON THE TOP.LIP,AND LID OF CONTAINER AND ON GROUND SURROUNDING CONTAINER ,THIS IS A FOOD SOURCE FOR RODENTS AND OTHER PEST,SERIOUS VIOLATION 7-38-020 | 22. DISH MACHINES: PROVIDED WITH ACCURATE THERMOMETERS, CHEMICAL TEST KITS AND SUITABLE GAUGE COCK - Comments: MUST PROVIDE CHEMICAL TEST STRIPS FOR THE 3 COMPARTMENT SINK ,TO TEST THE STRENGTH OF THE SANITIZER,INSTRUCTED TO PROVIDE,SERIOUS VIOLATION,7-38-030 | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST CLEAN BETWEEN RUNNERS OF DOORS AT THE MEAT COUNTER OF OLD FOOD DEBRIS | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: MUST PROVIDE THERMOMETERS INSIDE ALL COLD HOLDING UNITS"
1561778,ZAVALA'S GROCERY STORE INC,Grocery Store,Risk 1 (High),2657 S KOLIN AVE ,60623,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: MUST CLEAN FLOOR IN THE WALK-IN COOLER IN THE BUTCHER AREA. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED SOME CEILING VENTS AND CEILING TILE NEED CLEANING AND/OR CHANGING THRU OUT THE STORE. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: NO DRAIN STOPPERS AT THE LARGE THREE COMP SINK IN THE REAR KITCHEN AREA; MUST PROVIDE THREE STOPPERS FOR PROPER SET UP OF SINK. | 42. APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN - Comments: THE FEMALE EMPLOYEE IN THE KITCHEN AREA WAS NOT WEARING A HAIR RESTRAINT; MUST WEAR A HAIR RESTRAINT AT ALL TIMES WHILE IN THE KITCHEN."
1480274,ZAVALA'S GROCERY STORE INC,Grocery Store,Risk 1 (High),2657 S KOLIN AVE ,60623,"4. SOURCE OF CROSS CONTAMINATION CONTROLLED I.E. CUTTING BOARDS, FOOD  HANDLERS, UTENSILS, ETC - Comments: SOURCE OF CROSS CONTAMINATION NOT CONTROLLED, OBSERVED FOOD HANDLER CUTTING LETTUCE ON CUTTING BOARD WITH VISIBLE BLOOD JUICES AND RAW MEAT ON SAME BOARD. INSTD MGR ON PROPER PROCESSING OF READY TO EAT AND RAW MEATS SEPARATELY. MGR IMMEDIATELY DISCARDED AND DENATURED LETTUCE, APPROX, 1OLBS $20 VALUE. CITATION ISSUED 7-38-005A CRITICAL. | 12. HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA - Comments: EXPOSED HANDSINK IN MEAT/DELI PREP AREA NOT ACCESSIBLE. BLOCKED WITH NUMBEROUS BOXES IN FRONT OF SINK. ALSO NO SANITARY HAND DRYING DEVICE AT SAME SINK . NO SOAP NOR SANITARY HAND DRYING DEVICE AT REAR EXPOSED HANDSINK. INSTD TO MAINTAIN SINKS AT ALL TIMES, HAVE ACCESSIBLE AND PROVIDE SOAP AND SANITARY HAND DRYING DEVICE AT SINKS. CITATION ISSUED 7-38-030 CRITICAL. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: ALUMINUM FOIL ON STORAGE SHELVES. INSTD TO REMOVE SAME AND SEAL/PAINT RAW WOOD SURFACES. CHEST FREEZER IN BASEMENT WITH EXCESSIVE ICE BUILD-UP. INSTD TO REMOVE ICE. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: LIGHT OUT IN BASEMENT. INSTD TO REPLACE SAME. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: FOOD HANDLERS NOT WEARING HAIR RESTRAINTS. INSTD TO DO SO."
1174389,ZAVALA'S GROCERY STORE INC,Grocery Store,Risk 1 (High),2657 S KOLIN AVE ,60623,"31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: RECOMMENDED INSTALLING A KNIFE RACK FOR STORAGE OF KNIVES IN REAR PREP AREA. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: CLEAN MEAT SLICER ON PREP TABLE IN BUTCHER AREA.   | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: DEFROST FREEZER IN BASEMENT.  CLEAN FAN GUARD COVER IN WALK-IN COOLER AND CEILING VENT IN WASHROOM TO REMOVE DUST.  CLEAN BURNERS IN REAR KITCHEN COOKING AREA AND MAINTAIN. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: FAUCET NECK AT THREE COMP SINK IN REAR PREP AREA LOOSE; TIGHTEN.  REPLACE HOT WATER HANDLE AT THREE COMP SINK IN REAR PREP AREA.  REPAIR LEAK UNDER EXPOSED HANDSINK IN REAR PREP AREA."
547381,ZAVALA'S GROCERY STORE INC,Grocery Store,Risk 1 (High),2657 S KOLIN AVE ,60623,"30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: All food not stored in the original container shall be stored in properly labeled containers.MUST LABEL BAGS OF SALSA IN COOLER.MUST LABEL & DATE COOKED FOODS IN WALK IN COOLER. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair.MUST PROVIDE SINK STOPPERS FOR 3- COMP SINK.MUST REMOVE RUST FROM EXTERIOR OF CHEST FREEZER IN BASEMENT. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily.MUST CLEAN INTERIOR PARTS OF ICE MACHINE,FANGUARDS IN WALK IN MEAT COOLER,SHELVING UNITS IN MILK REACH IN COOLER. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair.MUST REMOVE WATER FROM BASEMENT FLOOR & KEEP DRY. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.MUST REPAIR OR REPLACE STAINED CEILING TILES IN DELI & TOILET ROOM,MISSING WALL TILE NEAR SIDE DOOR.MUST ADJUST DOOR SWEEP ON FRONT DOOR.MUST SEAL OPENINGS AROUND PIPES.MUST SCRAPE & PAINT PEELING PAINT ON WALL & LEDGE BEHIND SERVICE COUNTER. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: All food establishments that display, prepare, or store potentially hazardous foods shall have calibrated metal stem thermometers, provided and conspicuous, for refrigerated and hot food units.MUST PROVIDE THERMOMETER FOR CHEST & ICE CREAM FREEZER,MILK WALK IN COOLER."
